Date,vader_score,date,NIFTY_50_Close,SMA_20,RSI
2015-08-26,0.29375,26-08-2015,7791.850098,8361.61245115,24.55340449763628
2015-08-28,0.0,28-08-2015,8001.950195,8332.21997065,32.13046722428017
2015-08-29,0.0,29-08-2015,7896.900146,8309.01497795,30.191669294108237
2015-08-30,0.0,30-08-2015,8001.950195,8292.262487700002,35.05098034493105
2015-08-31,0.0,31-08-2015,7971.299805,8273.37747795,35.715754801919516
2015-09-01,0.0,01-09-2015,7785.850098,8235.5174926,34.269295888061066
2015-09-02,0.0,02-09-2015,7717.0,8195.52247305,32.76967116509125
2015-09-03,-0.1531,03-09-2015,7823.0,8158.2749633,30.64855223377883
2015-09-04,-0.34,04-09-2015,7655.049805,8112.797473100001,29.239572886186465
2015-09-05,0.6124,05-09-2015,7739.024902,8073.4687377499995,30.85016131837638
2015-09-06,0.1779,06-09-2015,7655.049805,8033.10374755,28.93166219531534
2015-09-07,-0.27975,07-09-2015,7558.799805,7993.571228049999,30.442529691660056
2015-09-08,0.0,08-09-2015,7688.25,7960.1912476,46.06241765145717
2015-09-09,-0.46045,09-09-2015,7818.600098,7925.193762249999,48.04956024376649
2015-09-10,0.34,10-09-2015,7788.100098,7892.738781800001,49.877738739608816
2015-09-15,0.301275,15-09-2015,7829.100098,7860.3287964500005,43.66617905861152
2015-09-16,0.4517,16-09-2015,7899.149902,7830.528772000001,50.084609054708835
2015-09-17,-0.4019,17-09-2015,7864.125,7808.73751225,44.528468957226295
2015-09-18,0.0,18-09-2015,7981.899902,7817.382507349999,50.393587414680844
2015-09-22,0.0,22-09-2015,7812.0,7813.9474976,50.982303305760155
2015-09-24,0.51315,24-09-2015,7868.5,7817.779992699999,55.74429278614982
2015-09-25,-0.20095,25-09-2015,7840.25,7809.694982949999,50.69503192437557
2015-09-28,0.02054,28-09-2015,7795.700195,7804.6349854,56.29280188445689
2015-09-29,0.17,29-09-2015,7843.299805,7796.702465899999,54.822298382106844
2015-09-30,-0.6249,30-09-2015,7948.899902,7795.58247075,63.322918005258295
2015-10-03,-0.6249,03-10-2015,7896.099854,7801.09495855,65.92015159403084
2015-10-04,-0.6725,04-10-2015,7948.899902,7812.6899536500005,63.26193700758993
2015-10-05,0.0,05-10-2015,8119.299805,7827.504943900001,64.7005619573211
2015-10-06,-0.377933333,06-10-2015,8152.899902,7852.397448749999,67.78038298220773
2015-10-07,0.73645,07-10-2015,8177.399902,7874.316198749999,67.25368347723668
2015-10-08,0.254066667,08-10-2015,8129.350098,7898.0312134,61.65748729620073
2015-10-09,0.0,09-10-2015,8189.700195,7929.576232900001,66.0750199161021
2015-10-12,-0.3818,12-10-2015,8143.600098,7952.3437378,58.59193839238435
2015-10-13,0.5511,13-10-2015,8131.700195,7967.998742650001,70.41509549656692
2015-10-14,0.2202,14-10-2015,8107.899902,7983.98873285,65.95361623192858
2015-10-15,0.4019,15-10-2015,8179.5,8001.50872795,71.37277406574358
2015-10-16,0.3947,16-10-2015,8238.150391,8018.4587524,77.38780128694339
2015-10-17,0.0,17-10-2015,8208.825195,8035.693762149999,73.14987134910909
2015-10-18,-0.4019,18-10-2015,8238.150391,8048.506286600001,70.27832403825366
2015-10-19,0.00625,19-10-2015,8275.049805,8071.65877685,77.17264155785384
2015-10-21,0.0,21-10-2015,8251.700195,8090.818786600001,72.66977974948226
2015-10-22,0.0,22-10-2015,8263.375,8111.975036600001,64.14929484085573
2015-10-23,-0.33175,23-10-2015,8295.450195,8136.962536599999,64.04159428660776
2015-10-25,0.25,25-10-2015,8295.450195,8159.5700561,62.21799511574917
2015-10-27,0.0,27-10-2015,8232.900391,8173.770080550001,60.4049711011009
2015-10-28,-0.1545,28-10-2015,8171.200195,8187.525097600001,48.14610756001745
2015-10-29,0.0,29-10-2015,8111.75,8195.667602500002,46.89146207325245
2015-10-30,0.0,30-10-2015,8065.799805,8192.992602499999,43.96903824692135
2015-10-31,0.5423,31-10-2015,8088.774902,8189.786352500001,48.247102675653274
2015-11-02,0.3182,02-11-2015,8050.799805,8183.45634765,37.4291759429424
2015-11-03,0.0,03-11-2015,8060.700195,8180.0238525,30.84313434346913
2015-11-04,-0.190633333,04-11-2015,8040.200195,8172.548852499999,31.442257415291195
2015-11-05,-0.064,05-11-2015,7955.450195,8163.14135735,22.27070160773235
2015-11-06,-0.23835,06-11-2015,7954.299805,8154.271337849999,16.16568133887435
2015-11-09,-0.117925,09-11-2015,7915.200195,8144.6363525,15.645805943818502
2015-11-10,-0.3182,10-11-2015,7783.350098,8124.828857399999,10.648939981869944
2015-11-11,0.098666667,11-11-2015,7849.275146,8105.385095149999,15.347033244021418
2015-11-13,0.0,13-11-2015,7762.25,8083.0563354,13.519480566307024
2015-11-16,-0.4404,16-11-2015,7806.600098,8061.47882075,20.08845352526106
2015-11-17,0.3119,17-11-2015,7837.549805,8039.6038207500005,25.533484900155727
2015-11-18,0.0,18-11-2015,7731.799805,8013.6088012499995,23.90992663436687
2015-11-19,0.28595,19-11-2015,7842.75,7992.5775512499995,35.93900529959076
2015-11-20,0.0,20-11-2015,7856.549805,7970.632531750001,35.18926468912744
2015-11-21,-0.296,21-11-2015,7849.649902,7948.3425171,36.641665621453186
2015-11-22,0.57245,22-11-2015,7856.549805,7929.5249878,36.38815730902703
2015-11-24,0.25,24-11-2015,7831.600098,7912.544982949999,36.17351328142594
2015-11-25,0.0,25-11-2015,7831.600098,7898.537487849999,40.75192881422361
2015-11-27,0.0,27-11-2015,7942.700195,7892.38250735,49.256005376316736
2015-11-30,-0.1591,30-11-2015,7935.25,7884.70626225,51.340406983153194
2015-12-01,0.0,01-12-2015,7954.899902,7879.911267100001,63.49299066688575
2015-12-05,-0.296,05-12-2015,7945.074951,7874.1300049,58.26430897402483
2015-12-07,-0.2787,07-12-2015,7765.399902,7860.389990250001,50.23428072045964
2015-12-08,0.0,08-12-2015,7701.700195,7847.70249025,42.41613386897294
2015-12-09,0.0159,09-12-2015,7612.5,7830.6125,34.99367057748245
2015-12-10,0.34,10-12-2015,7683.299805,7819.017480500001,46.607914410739745
2015-12-11,0.1405,11-12-2015,7610.450195,7810.37248535,32.83834168690619
2015-12-14,0.008833333,14-12-2015,7650.049805,7800.411218300001,35.30455440652048
2015-12-16,0.5106,16-12-2015,7750.899902,7799.8437134000005,43.80138438920658
2015-12-17,-0.5423,17-12-2015,7844.350098,7801.7312134,49.30926740215837
2015-12-18,0.0,18-12-2015,7761.950195,7797.951232899999,46.297381660849176
2015-12-20,0.15015,20-12-2015,7803.150146,7801.51874995,48.55105815062345
2015-12-21,-0.064,21-12-2015,7834.450195,7801.1037597,43.999107843343985
2015-12-22,0.0,22-12-2015,7786.100098,7797.581274350001,42.09046821385276
2015-12-23,0.3592,23-12-2015,7865.950195,7798.396289000001,45.566035214198756
2015-12-24,-0.11315,24-12-2015,7861.049805,7798.621289,45.79084951580942
2015-12-28,0.0,28-12-2015,7925.149902,7803.2987792,59.050480736382326
2015-12-29,0.47155,29-12-2015,7928.950195,7808.166284050001,63.81206419898493
2015-12-30,-0.0879,30-12-2015,7896.25,7805.8437743,68.51790482022724
2015-12-31,-0.149775,31-12-2015,7946.350098,7806.3987792,67.64370863149372
2016-01-04,-0.29235,04-01-2016,7791.299805,7798.218774350001,60.92547039909065
2016-01-05,0.2202,05-01-2016,7784.649902,7790.1975219,58.468592928909445
2016-01-06,0.0,06-01-2016,7741.0,7788.977526799999,49.328821535735955
2016-01-07,0.019533333,07-01-2016,7568.299805,7782.3075073,33.10071634362046
2016-01-11,0.0,11-01-2016,7563.850098,7779.8750122,36.593140412142816
2016-01-13,0.0,13-01-2016,7562.399902,7773.830017049999,32.78022149532245
2016-01-15,-0.2044,15-01-2016,7437.799805,7765.197497550001,24.970050541706556
2016-01-17,0.0,17-01-2016,7500.099854,7757.7,32.264683884159766
2016-01-18,-0.1909,18-01-2016,7351.0,7737.7050049,20.592801744885662
2016-01-19,0.0,19-01-2016,7435.100098,7717.242504899999,27.69315155149617
2016-01-20,-0.34005,20-01-2016,7309.299805,7694.6099854,19.705869137700347
2016-01-21,-0.7351,21-01-2016,7276.799805,7668.2924683500005,18.80113663588935
2016-01-22,-0.125,22-01-2016,7422.450195,7647.692468349999,29.544108229068044
2016-01-25,0.1909,25-01-2016,7436.149902,7630.19495855,27.257738928150687
2016-01-26,0.0,26-01-2016,7429.300049,7608.36245125,31.40731046390991
2016-01-28,0.0,28-01-2016,7424.649902,7586.542456100001,31.471959898799383
2016-01-29,-0.04214,29-01-2016,7563.549805,7568.4624512499995,41.682675713308235
2016-01-30,0.3412,30-01-2016,7494.099854,7546.719934199999,46.14945863350561
2016-01-31,0.2553,31-01-2016,7563.549805,7530.084924449999,49.98540141676101
2016-02-01,0.5256,01-02-2016,7555.950195,7510.5649293,49.68831452159331
2016-02-04,0.0,04-02-2016,7404.0,7491.1999390500005,48.40867208247772
2016-02-05,0.3182,05-02-2016,7489.100098,7476.4224488499995,49.493005369975776
2016-02-08,-0.20095,08-02-2016,7387.25,7458.7349488499995,51.746903268671815
2016-02-09,0.0,09-02-2016,7298.200195,7445.2299683500005,43.43405741637022
2016-02-10,0.0,10-02-2016,7215.700195,7427.8224732,45.31627114927062
2016-02-11,-0.17,11-02-2016,6976.350098,7398.519983,37.5440588873525
2016-02-12,0.0,12-02-2016,6980.950195,7375.6775025,29.2722909717164
2016-02-13,-0.6597,13-02-2016,6978.650146,7349.6050171,28.28873294433845
2016-02-15,0.0,15-02-2016,7162.950195,7340.20252685,39.18200547573188
2016-02-16,-0.3612,16-02-2016,7048.25,7320.86002195,35.96674839703128
2016-02-18,-0.3612,18-02-2016,7191.75,7314.982531700001,36.185637544624136
2016-02-19,0.2294,19-02-2016,7210.75,7311.68004145,39.0619648476206
2016-02-22,-0.0757,22-02-2016,7234.549805,7302.285021950001,36.8357884843892
2016-02-23,0.0,23-02-2016,7109.549805,7285.955017100001,33.67226661882508
2016-02-24,0.05135,24-02-2016,7018.700195,7265.4250243999995,35.24772824797432
2016-02-25,0.2748,25-02-2016,6970.600098,7242.722534199999,29.568916382499665
2016-02-26,0.2997,26-02-2016,7029.75,7216.032543949999,35.42243982563801
2016-02-29,0.0009,29-02-2016,6987.049805,7190.680041500001,36.81398632525941
2016-03-01,-0.106066667,01-03-2016,7222.299805,7173.617541500001,50.24762154902318
2016-03-02,-0.4019,02-03-2016,7368.850098,7164.26253665,65.82916226640151
2016-03-03,-0.24695,03-03-2016,7475.600098,7167.84254155,68.43026309184296
2016-03-04,0.0,04-03-2016,7485.350098,7167.6550415500005,68.7750073060982
2016-03-07,0.1909,07-03-2016,7480.475098,7172.316296450001,63.569729125610586
2016-03-09,0.2732,09-03-2016,7531.799805,7183.99627695,71.84845363522986
2016-03-10,0.324825,10-03-2016,7486.149902,7197.5187623,64.59231942607374
2016-03-11,0.0,11-03-2016,7510.200195,7224.21126715,64.76870450769127
2016-03-14,0.0,14-03-2016,7538.75,7252.101257400001,64.93300541155179
2016-03-15,-0.074,15-03-2016,7460.600098,7276.198755,68.06372331241221
2016-03-16,0.148,16-03-2016,7498.75,7292.98874525,76.11805253114039
2016-03-17,0.0,17-03-2016,7512.549805,7316.203735499999,80.62902037335024
2016-03-18,0.0,18-03-2016,7604.350098,7336.833740399999,81.31847368048136
2016-03-22,0.0,22-03-2016,7714.899902,7362.041235499999,86.93921607104176
2016-03-23,-0.188125,23-03-2016,7716.5,7386.13874525,82.87873882157422
2016-03-25,0.0,25-03-2016,7715.699951,7416.4462525499985,78.62744340945468
2016-03-26,0.0,26-03-2016,7716.5,7451.336242799999,74.09723816729596
2016-04-27,0.0,27-04-2016,7979.899902,7782.266284050001,74.04299596903286
2016-04-28,0.296,28-04-2016,7847.25,7793.87377915,67.51527752135229
2016-04-29,0.1366,29-04-2016,7849.799805,7806.513769399999,62.38801686700515
2016-05-02,0.0,02-05-2016,7805.899902,7809.888769399999,56.67330122612446
2016-05-03,0.0,03-05-2016,7747.0,7811.586279149999,41.965654966191394
2016-05-04,-0.098666667,04-05-2016,7706.549805,7816.7537596500015,44.0382730041997
2016-05-05,0.0,05-05-2016,7735.5,7822.81125475,39.94663668060017
2016-05-06,-0.2553,06-05-2016,7733.450195,7831.72375475,32.21295380652782
2016-05-09,0.24695,09-05-2016,7866.049805,7841.4562499,46.211616593916325
2016-05-10,0.0,10-05-2016,7887.799805,7850.398730399999,47.97000580007702
2016-05-11,0.0,11-05-2016,7848.850098,7850.31872555,46.32985906584239
2016-05-12,0.0,12-05-2016,7900.399902,7856.3537109,49.5469304932782
2016-05-13,0.0,13-05-2016,7814.899902,7854.576196250001,47.374618489132146
2016-05-16,-0.21075,16-05-2016,7860.75,7851.8786865,42.7514541400793
2016-05-17,0.0,17-05-2016,7890.75,7850.681176749999,43.77139413187631
2016-05-18,0.148,18-05-2016,7870.149902,7848.45117185,51.89694626494173
2016-05-19,0.0129,19-05-2016,7783.399902,7842.6561767,45.17301766962938
2016-05-20,-0.29915,20-05-2016,7749.700195,7834.78994135,45.85302686660364
2016-05-21,-0.4588,21-05-2016,7766.550049,7830.364953550001,51.538044018199706
2016-05-23,0.1816,23-05-2016,7731.049805,7818.7849487,51.942597059308945
2016-05-24,0.0,24-05-2016,7748.850098,7807.2324585,51.07757807815142
2016-05-26,0.0,26-05-2016,8069.649902,7818.3524535999995,67.91728772479397
2016-05-27,0.0,27-05-2016,8156.649902,7833.694958450001,66.27830071119828
2016-05-31,0.28595,31-05-2016,8160.100098,7851.40496825,65.57247819585183
2016-06-01,-0.29295,01-06-2016,8179.950195,7873.0524780000005,69.35804615900491
2016-06-03,-0.1366,03-06-2016,8220.799805,7898.764977999999,68.96979885261125
2016-06-06,-0.0167,06-06-2016,8201.049805,7922.04246825,74.79293113991275
2016-06-07,-0.136133333,07-06-2016,8266.450195,7948.69246825,75.41024966152676
2016-06-08,-0.3818,08-06-2016,8273.049805,7969.04246825,74.66768956351257
2016-06-13,0.20095,13-06-2016,8110.600098,7980.182482900001,63.11428001065569
2016-06-14,0.0,14-06-2016,8108.850098,7993.182482900001,69.56419518764918
2016-06-15,0.2553,15-06-2016,8206.599609,8008.4924682500005,75.50233103772534
2016-06-16,0.0,16-06-2016,8140.75,8024.78497315,69.80314981702591
2016-06-17,-0.3715,17-06-2016,8170.200195,8040.2574829000005,73.39019161183205
2016-06-20,-0.0513,20-06-2016,8238.5,8057.6449829,74.74857860138101
2016-06-22,0.4215,22-06-2016,8203.700195,8074.32249755,59.53079077512751
2016-06-23,-0.34,23-06-2016,8270.450195,8098.675012199999,58.33093243750507
2016-06-24,-0.0534,24-06-2016,8088.600098,8115.62000735,45.84977189347951
2016-06-26,-0.7506,26-06-2016,8179.525146,8136.268762199999,49.977208518445345
2016-06-27,-0.255125,27-06-2016,8094.700195,8154.451281700001,43.54294770508422
2016-06-28,0.270625,28-06-2016,8127.850098,8173.401281700001,46.30247975763475
2016-06-29,0.0,29-06-2016,8204.0,8180.118786600001,46.87935684086117
2016-06-30,0.0,30-06-2016,8287.75,8186.6737915,50.68198631451997
2016-07-06,-0.1531,06-07-2016,8245.875,8190.962536600001,57.066370722092856
2016-07-07,-0.0067,07-07-2016,8337.900391,8198.860046400001,60.93371827877357
2016-07-08,0.35,08-07-2016,8323.200195,8203.9800659,56.045240452544064
2016-07-09,0.0258,09-07-2016,8330.550293,8210.4550903,60.47578160279215
2016-07-11,0.0,11-07-2016,8467.900391,8220.5276001,64.68238852177723
2016-07-12,0.0,12-07-2016,8521.049805,8232.9276001,64.14658951806861
2016-07-13,0.0,13-07-2016,8519.5,8253.372595199999,66.35590619072192
2016-07-14,0.43335,14-07-2016,8565.0,8276.1800903,65.59867792519387
2016-07-15,0.11315,15-07-2016,8541.400391,8292.9201294,78.80777643790452
2016-07-18,0.0,18-07-2016,8508.700195,8311.31763915,72.618287469257
2016-07-20,0.5719,20-07-2016,8565.849609,8331.10010985,83.65357639797622
2016-07-21,0.0,21-07-2016,8510.099609,8344.6800903,76.44962461433818
2016-07-22,0.0396,22-07-2016,8541.200195,8361.5550903,74.8837938935461
2016-07-23,0.24695,23-07-2016,8525.649902,8374.31507565,69.52078960846964
2016-07-27,-0.100475,27-07-2016,8615.799805,8400.675061,78.1258166365672
2016-07-29,0.0,29-07-2016,8638.5,8423.6238037,75.5481648492194
2016-08-01,0.20835,01-08-2016,8636.549805,8450.7162842,77.22176315006868
2016-08-02,0.1405,02-08-2016,8622.900391,8475.468798849999,75.12250057154829
2016-08-03,0.0,03-08-2016,8544.849609,8492.511279299999,57.36285968499634
2016-08-04,0.4019,04-08-2016,8551.099609,8505.678759749999,53.15881207136691
2016-08-05,0.0,05-08-2016,8683.150391,8527.542529299999,63.499135642470144
2016-08-06,0.0,06-08-2016,8617.125,8541.50375975,54.15884259055658
2016-08-08,0.2023,08-08-2016,8711.349609,8560.91123045,62.186203143958934
2016-08-09,0.0,09-08-2016,8678.25,8578.2962158,62.15060340739893
2016-08-10,0.0,10-08-2016,8575.299805,8583.6661865,50.63551924437846
2016-08-11,0.0,11-08-2016,8592.150391,8587.2212158,55.82248695839209
2016-08-12,-0.0683,12-08-2016,8583.725098,8590.432470700001,53.117994125259045
2016-08-15,0.06025,15-08-2016,8592.150391,8591.789990250001,54.927405717426474
2016-08-16,0.0,16-08-2016,8642.549805,8596.84746095,52.106127544961474
2016-08-18,0.0258,18-08-2016,8673.25,8605.0749512,52.70195980087814
2016-08-19,-0.127266667,19-08-2016,8666.900391,8610.1274903,52.343851344514896
2016-08-22,-0.4019,22-08-2016,8629.150391,8616.0800294,50.46534015625346
2016-08-23,-0.314733333,23-08-2016,8632.599609,8620.650000099999,57.34985940887393
2016-08-24,0.0,24-08-2016,8650.299805,8626.88249525,58.15254211128959
2016-08-25,0.0,25-08-2016,8592.200195,8625.702514749999,41.49122190314443
2016-08-26,0.37005,26-08-2016,8572.549805,8622.405004999999,45.43356384670494
2016-08-29,0.1591,29-08-2016,8607.450195,8620.9500245,37.8834502058701
2016-08-30,0.5994,30-08-2016,8744.349609,8627.0224854,56.205955633411534
2016-08-31,-0.5994,31-08-2016,8786.200195,8639.090014700001,72.36719728659186
2016-09-01,-0.42405,01-09-2016,8774.650391,8650.2675538,69.57526871234157
2016-09-02,0.127375,02-09-2016,8809.650391,8656.5925538,72.92614510717692
2016-09-03,0.0,03-09-2016,8792.150391,8665.34382335,69.92830489404126
2016-09-05,0.0,05-09-2016,8809.650391,8670.25886245,67.81838297549395
2016-09-07,0.112425,07-09-2016,8917.950195,8682.2438722,72.38798109393124
2016-09-08,-0.5106,08-09-2016,8952.5,8701.103881949999,74.84774648648948
2016-09-09,-0.15025,09-09-2016,8866.700195,8714.831372149998,69.07267579779511
2016-09-10,0.34,10-09-2016,8909.600098,8731.125122149999,70.91517755685139
2016-09-12,-0.1531,12-09-2016,8715.599609,8737.29758305,53.89384639236733
2016-09-13,0.0,13-09-2016,8715.599609,8740.95007325,57.906160451816355
2016-09-16,0.0,16-09-2016,8779.849609,8746.2800537,62.56362448484847
2016-09-19,0.095616667,19-09-2016,8808.400391,8753.355053700001,62.273260842706556
2016-09-21,0.0,21-09-2016,8777.150391,8760.7550537,52.300191936062
2016-09-22,0.1946,22-09-2016,8867.450195,8772.497583,55.33521433357145
2016-09-23,-0.209266667,23-09-2016,8831.549805,8781.560083,53.62047323592517
2016-09-26,-0.4019,26-09-2016,8723.049805,8788.1025635,44.960985267670885
2016-09-28,0.0,28-09-2016,8745.150391,8796.732592800001,47.27978205956493
2016-09-29,0.427025,29-09-2016,8591.25,8795.92258305,39.08327467011884
2016-09-30,0.296,30-09-2016,8611.150391,8789.26262215,33.17803406550283
2016-10-02,0.0,02-10-2016,8601.200195,8780.01262215,30.20406168317713
2016-10-03,0.105375,03-10-2016,8738.099609,8778.185083049999,43.147897245346456
2016-10-05,0.0,05-10-2016,8743.950195,8774.90007325,40.81104197409857
2016-10-07,-0.100475,07-10-2016,8697.599609,8770.17253415,48.80589589063213
2016-10-10,0.0,10-10-2016,8708.799805,8765.130004850002,49.555512193212806
2016-10-11,0.0593,11-10-2016,8703.199707,8754.39248045,44.57348454326765
2016-10-13,0.0,13-10-2016,8573.349609,8735.4349609,35.44672245404911
2016-10-14,0.4019,14-10-2016,8583.400391,8721.269970700001,37.680477319362495
2016-10-15,0.0129,15-10-2016,8578.375,8704.708715800001,29.3835536576145
2016-10-17,0.4404,17-10-2016,8520.400391,8694.9487549,28.486622153727097
2016-10-18,0.27815,18-10-2016,8677.900391,8693.063794,47.07639580141199
2016-10-19,-0.01005,19-10-2016,8659.099609,8687.026294,44.40395473509706
2016-10-20,-0.5267,20-10-2016,8699.400391,8681.576294,58.252555931711214
2016-10-21,0.0,21-10-2016,8693.049805,8677.3712647,56.3814001838413
2016-10-24,-0.0611,24-10-2016,8708.950195,8669.4462647,58.318481016801826
2016-10-26,0.0,26-10-2016,8615.25,8658.63127445,39.83798690245413
2016-10-28,0.0,28-10-2016,8638.0,8654.3787842,41.47425536850739
2016-10-30,-0.1366,30-10-2016,8626.625,8648.45251465,43.9480591891478
2016-10-31,0.190633333,31-10-2016,8638.0,8650.79001465,43.96476371806707
2016-11-01,0.28595,01-11-2016,8626.25,8651.544995100001,43.50858464057109
2016-11-04,0.0,04-11-2016,8433.75,8643.172485350002,39.3492897055741
2016-11-07,-0.1437,07-11-2016,8497.049805,8631.11999515,43.90698020924401
2016-11-08,0.072933333,08-11-2016,8543.549805,8621.09997565,47.678559129122355
2016-11-09,-0.10035,09-11-2016,8432.0,8607.8199952,44.500085046102875
2016-11-10,-0.12814,10-11-2016,8525.75,8598.667504949999,39.71821132692854
2016-11-11,0.0,11-11-2016,8296.299805,8578.32250985,30.91635721323857
2016-11-14,0.0129,14-11-2016,8411.024902,8570.2062745,35.932574593865624
2016-11-15,-0.5106,15-11-2016,8108.450195,8546.458764699999,27.876191183786574
2016-11-16,0.0,16-11-2016,8111.600098,8523.120019599999,27.173364256789085
2016-11-18,0.1468,18-11-2016,8074.100098,8500.80500495,28.39288828566933
2016-11-20,-0.36755,20-11-2016,8092.850098,8471.5524903,28.163424188865164
2016-11-21,-0.4019,21-11-2016,7929.100098,8435.05251475,25.09950397041169
2016-11-22,-0.11315,22-11-2016,8002.299805,8400.197485449999,28.265905347650857
2016-11-23,0.4019,23-11-2016,8033.299805,8367.209985450001,29.990871716859516
2016-11-25,0.296,25-11-2016,8114.299805,8337.47746595,38.34292887595052
2016-11-27,0.0,27-11-2016,8073.799805,8310.4049562,34.29381831392121
2016-11-28,0.0,28-11-2016,8126.899902,8284.849951299999,34.61410437688107
2016-11-29,0.59775,29-11-2016,8142.149902,8260.626196399999,38.47697520253691
2016-12-01,0.0,01-12-2016,8192.900391,8238.37121595,36.29910448808309
2016-12-02,0.0,02-12-2016,8086.799805,8211.3987062,40.40180109455672
2016-12-05,0.20095,05-12-2016,8128.75,8196.1487062,36.143646150500494
2016-12-06,-0.1591,06-12-2016,8143.149902,8178.45371105,52.37538781768086
2016-12-07,0.6808,07-12-2016,8102.049805,8156.378711050001,49.378520227562674
2016-12-08,0.2553,08-12-2016,8246.849609,8147.1211915,59.86406315219169
2016-12-09,0.0,09-12-2016,8261.75,8133.9211915,59.686835073518154
2016-12-10,-0.0772,10-12-2016,8254.299805,8131.821191499999,72.72529993415267
2016-12-13,0.1702,13-12-2016,8221.799805,8122.35993665,66.26403592227766
2016-12-14,-0.133966667,14-12-2016,8182.450195,8126.05993665,60.916350125544554
2016-12-15,0.06435,15-12-2016,8153.600098,8128.159936650001,53.11412059277589
2016-12-19,0.1909,19-12-2016,8104.350098,8129.67243665,52.38766886571389
2016-12-20,-0.3715,20-12-2016,8082.399902,8129.149926849999,46.34407773669171
2016-12-21,0.0,21-12-2016,8061.299805,8135.7599122,43.420955431092715
2016-12-22,0.034766667,22-12-2016,7979.100098,8134.59992685,33.449450170045296
2016-12-23,0.36755,23-12-2016,7985.75,8132.222436599999,40.75397846917776
2016-12-26,-0.1027,26-12-2016,7908.25,8121.91994635,31.05670096583063
2016-12-27,0.1779,27-12-2016,8032.850098,8119.872460999999,42.03266591398846
2016-12-28,0.0,28-12-2016,8034.850098,8115.2699708,44.85532866181769
2016-12-30,0.061914286,30-12-2016,8185.799805,8117.45246595,45.36975320439885
2017-01-03,0.0,03-01-2017,8192.25,8117.4199464,44.66041633903134
2017-01-04,0.0,04-01-2017,8190.5,8122.604956149999,45.05504234463112
2017-01-05,-0.106066667,05-01-2017,8273.799805,8129.857446399999,53.736172135934574
2017-01-06,-0.20095,06-01-2017,8243.799805,8134.889941550001,54.467965007240764
2017-01-10,0.0,10-01-2017,8288.599609,8144.21743175,59.608512809342066
2017-01-12,-0.1909,12-01-2017,8407.200195,8152.23496105,69.61845299865264
2017-01-13,0.0,13-01-2017,8400.349609,8159.164941499999,71.00756540378687
2017-01-16,0.0,16-01-2017,8412.799805,8167.0899415,73.4928301473087
2017-01-17,0.296,17-01-2017,8398.0,8175.8999512499995,80.76975768104275
2017-01-18,0.0,18-01-2017,8417.0,8187.627441500001,81.11243874189879
2017-01-19,0.0,19-01-2017,8435.099609,8201.70241705,91.5725782294989
2017-01-20,0.158,20-01-2017,8349.349609,8213.9523926,76.60552749593225
2017-01-23,0.0,23-01-2017,8391.5,8229.407397500001,78.08485060235016
2017-01-24,0.0,24-01-2017,8475.799805,8250.132397500001,75.5146578348366
2017-01-25,0.063633333,25-01-2017,8602.75,8281.314892600001,79.79816593762236
2017-01-26,0.3818,26-01-2017,8539.274902,8308.991137699999,73.23536811282241
2017-01-27,0.0,27-01-2017,8641.25,8345.6411377,73.88518165975286
2017-01-30,0.0,30-01-2017,8632.75,8375.6361328,76.00973550966997
2017-01-31,-0.2202,31-01-2017,8561.299805,8401.958618150002,67.60829374395118
2017-02-01,0.1909,01-02-2017,8716.400391,8428.48864745,69.06638710016722
2017-02-03,0.3639,03-02-2017,8740.950195,8455.923657199999,70.55399580806856
2017-02-05,-0.2484,05-02-2017,8728.675293,8482.83242185,69.06596058042702
2017-02-06,-0.2202,06-02-2017,8801.049805,8509.19492185,72.74675299326509
2017-02-08,-0.6249,08-02-2017,8769.049805,8535.45742185,69.58116294752017
2017-02-09,-0.113333333,09-02-2017,8778.400391,8559.94746095,69.28220231550085
2017-02-10,-0.008166667,10-02-2017,8793.549805,8579.264941450001,77.09857725748384
2017-02-13,0.0,13-02-2017,8805.049805,8599.499951250002,76.20886639111616
2017-02-14,0.0,14-02-2017,8792.299805,8618.47495125,72.05881153758506
2017-02-15,0.0,15-02-2017,8724.700195,8634.809961,59.26603078318664
2017-02-16,0.0,16-02-2017,8778.0,8652.859961,68.42371428249679
2017-02-17,-0.181725,17-02-2017,8821.700195,8672.1899903,65.30277431035404
2017-02-21,0.12755,21-02-2017,8907.849609,8700.1149903,70.61446323016952
2017-02-22,-0.1531,22-02-2017,8926.900391,8726.88500985,79.73089516963336
2017-02-23,-0.765,23-02-2017,8939.5,8750.0700196,73.61598969632247
2017-02-24,0.0,24-02-2017,8933.200195,8766.59252935,71.16830855738704
2017-02-26,-0.4767,26-02-2017,8939.5,8786.60378425,73.52305665658422
2017-02-27,-0.4019,27-02-2017,8896.700195,8799.376294,61.42643141542148
2017-02-28,0.0,28-02-2017,8879.599609,8811.71877445,63.6937896622647
2017-03-01,0.30555,01-03-2017,8945.799805,8830.94377445,68.17587058262315
2017-03-02,0.354075,02-03-2017,8899.75,8840.111254899999,60.8058934673094
2017-03-03,0.0,03-03-2017,8897.549805,8847.9412354,59.593453064218565
2017-03-07,0.0258,07-03-2017,8946.900391,8858.8524903,64.90269201709448
2017-03-08,0.0,08-03-2017,8924.299805,8865.014990300002,71.06809323634926
2017-03-09,0.181166667,09-03-2017,8927.0,8872.91250005,67.60806537694589
